orbit,day,a_km,e,i_deg,raan_deg,argp_deg,periapsis_km,apoapsis_km
Elliptical lunar frozen orbit (12 h relay),49.666666666666664,6149.095381751741,0.6171393723911697,56.34647607343001,48.26161589786371,87.31546470656076,2354.246517084032,9943.944246419453
Elliptical lunar frozen orbit (12 h relay),49.673611111111114,6149.0985327251565,0.6171147358223491,56.34884050081015,48.16663690484469,87.31607167257033,2354.399216156877,9943.797849293436
Elliptical lunar frozen orbit (12 h relay),49.68055555555556,6149.064543165929,0.6170926800638914,56.35118493149797,48.07204152386152,87.31684974939252,2354.5218243378176,9943.607261994039
Elliptical lunar frozen orbit (12 h relay),49.6875,6148.991190950278,0.617072967569802,56.353479819064844,47.97784545412511,87.31782465180642,2354.6149491900187,9943.367432710536
Elliptical lunar frozen orbit (12 h relay),49.69444444444444,6148.876721600619,0.617055290244722,56.35569265490765,47.88405955875749,87.3190170569141,2354.679811474334,9943.073631726906
Elliptical lunar frozen orbit (12 h relay),49.701388888888886,6148.720173199024,0.6170392725874523,56.357788023217125,47.79068841191339,87.32043917043687,2354.7183501845047,9942.721996213544
Elliptical lunar frozen orbit (12 h relay),49.708333333333336,6148.521898960922,0.6170244857534627,56.35972786652321,47.69772839354679,87.32208992074685,2354.7333361106553,9942.310461811187
Elliptical lunar frozen orbit (12 h relay),49.71527777777778,6148.284412716242,0.6170104824347948,56.361472140159535,47.60516517974792,87.3239483968837,2354.728481079864,9941.840344352619
Elliptical lunar frozen orbit (12 h relay),49.72222222222222,6148.013767157807,0.6169968704462482,56.362980182631716,47.51297045218988,87.32596527028751,2354.708513360991,9941.319020954623
Elliptical lunar frozen orbit (12 h relay),49.729166666666664,6147.721785539982,0.6169834558229246,56.364213403851885,47.421097691211806,87.3280527850719,2354.6791528596436,9940.76441822032
Elliptical lunar frozen orbit (12 h relay),49.736111111111114,6147.4295254048875,0.6169705012181327,56.36514038184642,47.329477200853425,87.3300767557411,2354.6468499126863,9940.212200897087
Elliptical lunar frozen orbit (12 h relay),49.74305555555556,6147.171902918491,0.6169591341212514,56.36574619591989,47.238011554392855,87.33186190974439,2354.618048399414,9939.725757437569
Elliptical lunar frozen orbit (12 h relay),49.75,6147.000748193492,0.6169517770391681,56.36604827150951,47.14657568311644,87.33323781705059,2354.5977131344207,9939.403783252561
Elliptical lunar frozen orbit (12 h relay),49.75694444444444,6146.975135441821,0.6169518561419067,56.36611810382393,47.055032291929116,87.33415716868413,2354.587415972841,9939.362854910802
Elliptical lunar frozen orbit (12 h relay),49.763888888888886,6147.119704552516,0.6169612860320765,56.36609427955911,46.963277178474016,87.33480957561201,2354.584826238678,9939.654582866355
Elliptical lunar frozen orbit (12 h relay),49.770833333333336,6147.371901127577,0.6169768433802565,56.36615259679505,46.871301718413015,87.33543774745681,2354.5857904853983,9940.158011769756
Elliptical lunar frozen orbit (12 h relay),49.77777777777778,6147.610606430839,0.6169918360578917,56.36643055404927,46.77920436952992,87.3359379992641,2354.585051000107,9940.63616186157
Elliptical lunar frozen orbit (12 h relay),49.78472222222222,6147.748059407903,0.6170019666760247,56.36697852439701,46.68712416912955,87.3359233085688,2354.5754161245127,9940.920702691294
Elliptical lunar frozen orbit (12 h relay),49.791666666666664,6147.759592996289,0.6170068303565853,56.3677754213344,46.59517307546816,87.33509072962798,2354.5499327273574,9940.96925326522
Elliptical lunar frozen orbit (12 h relay),49.798611111111114,6147.657387860615,0.6170078558393232,56.3687662995978,46.503415025214856,87.33335315292655,2354.504484541963,9940.810291179267
Elliptical lunar frozen orbit (12 h relay),49.80555555555556,6147.46525542677,0.6170066601524278,56.369888283661034,46.41187320636694,87.33077866543658,2354.438249772808,9940.492261080733
Elliptical lunar frozen orbit (12 h relay),49.8125,6147.207164660314,0.617004460875101,56.37108260887494,46.320543033345224,87.32750880507218,2354.3529221415192,9940.06140717911
Elliptical lunar frozen orbit (12 h relay),49.81944444444444,6146.903673850787,0.6170020066385941,56.37229885946343,46.22940277266909,87.32370666152313,2354.2517724707054,9939.555575230868
Elliptical lunar frozen orbit (12 h relay),49.826388888888886,6146.571433208048,0.6169996645904712,56.37349573878976,46.13842084174048,87.31953073709904,2354.1389205373107,9939.003945878785
Elliptical lunar frozen orbit (12 h relay),49.833333333333336,6146.223635580799,0.6169975282427139,56.374640492875216,46.0475605460414,87.31512365008835,2354.018844400499,9938.4284267611
Elliptical lunar frozen orbit (12 h relay),49.84027777777778,6145.870653167042,0.6169955076499258,56.3757079046495,45.9567830992527,87.31060835269126,2353.896069565462,9937.845236768622
Elliptical lunar frozen orbit (12 h relay),49.84722222222222,6145.520621800965,0.6169933966951507,56.376679230502155,45.866049538302455,87.30608789147787,2353.7749788958927,9937.266264706039
Elliptical lunar frozen orbit (12 h relay),49.854166666666664,6145.179918376864,0.6169909210755364,56.377541217223694,45.775321932618354,87.30164671810599,2353.659700362633,9936.700136391095
Elliptical lunar frozen orbit (12 h relay),49.861111111111114,6144.853534728568,0.6169877718308975,56.378285240389985,45.68456414042535,87.29735257968434,2353.5540441091744,9936.153025347961
Elliptical lunar frozen orbit (12 h relay),49.86805555555556,6144.545365674769,0.6169836285147464,56.378906566436896,45.593742271816566,87.29325852471253,2353.4614703872803,9935.629260962256
Elliptical lunar frozen orbit (12 h relay),49.875,6144.258430895539,0.6169781750629543,56.37940372667486,45.50282496011503,87.28940482783864,2353.3850770864387,9935.131784704641
Elliptical lunar frozen orbit (12 h relay),49.88194444444444,6143.995045775315,0.6169711105449966,56.37977798756763,45.41178350707133,87.28582074129197,2353.3275992003614,9934.662492350268
Elliptical lunar frozen orbit (12 h relay),49.888888888888886,6143.7569539273145,0.6169621563289159,56.38003290195634,45.320591944551694,87.28252605410474,2353.291415671546,9934.222492183082
Elliptical lunar frozen orbit (12 h relay),49.895833333333336,6143.545430616501,0.6169510607199334,56.380173927593376,45.22922704098387,87.27953246211483,2353.2785606165507,9933.812300616451
Elliptical lunar frozen orbit (12 h relay),49.90277777777778,6143.361364250825,0.6169376018172297,56.380208101510625,45.13766827127414,87.2768447679051,2353.2907370932967,9933.431991408353
Elliptical lunar frozen orbit (12 h relay),49.90972222222222,6143.2053205653565,0.6169215891266318,56.380143760480294,45.045897763122596,87.27446192170959,2353.3293318709975,9933.081309259716
Elliptical lunar frozen orbit (12 h relay),49.916666666666664,6143.0775941948905,0.6169028642586076,56.37999029991284,44.95390022812068,87.27237793703922,2353.3954309731857,9932.759757416594
Elliptical lunar frozen orbit (12 h relay),49.923611111111114,6142.9782495714335,0.6168813010324163,56.379757964462904,44.86166288374477,87.27058268345563,2353.489834761972,9932.466664380896
Elliptical lunar frozen orbit (12 h relay),49.93055555555556,6142.907154269412,0.616856805096273,56.379457665333376,44.769175370133674,87.26906258905925,2353.613073083744,9932.20123545508
Elliptical lunar frozen orbit (12 h relay),49.9375,6142.864005605836,0.6168293132807491,56.3791008196481,44.67642966448433,87.2678012523797,2353.7654194509564,9931.962591760714
Elliptical lunar frozen orbit (12 h relay),49.94444444444444,6142.8483526095415,0.6167987926862074,56.37869920864223,44.583419994872266,87.26677999070911,2353.9469050655184,9931.749800153566
Elliptical lunar frozen orbit (12 h relay),49.951388888888886,6142.859613448261,0.6167652396748505,56.37826485128701,44.49014275483777,87.26597831980266,2354.1573316708846,9931.561895225637
Elliptical lunar frozen orbit (12 h relay),49.958333333333336,6142.897089998814,0.6167286787112846,56.37780989137319,44.39659641941267,87.2653743902952,2354.396284224451,9931.397895773178
Elliptical lunar frozen orbit (12 h relay),49.96527777777778,6142.959979351991,0.616689161172409,56.37734649550166,44.30278146326055,87.26494537439417,2354.663142569733,9931.25681613425
Elliptical lunar frozen orbit (12 h relay),49.97222222222222,6143.04738321906,0.6166467641044618,56.37688676056164,44.20870028105473,87.26466781815739,2354.957092616645,9931.137673821475
Elliptical lunar frozen orbit (12 h relay),49.979166666666664,6143.158315634628,0.6166015889106545,56.376442629218886,44.11435711039524,87.26451796461802,2355.2771372846164,9931.039493984641
Elliptical lunar frozen orbit (12 h relay),49.986111111111114,6143.291708618119,0.6165537601020568,56.37602581169126,44.01975795710327,87.26447204354925,2355.622106265829,9930.96131097041
Elliptical lunar frozen orbit (12 h relay),49.99305555555556,6143.446416905266,0.6165034239679331,56.37564771336816,43.92491052293867,87.26450654538117,2355.990665919639,9930.902167890894
Elliptical lunar frozen orbit (12 h relay),50.0,6143.621221574781,0.6164507472023294,56.37531936700665,43.829824135695695,87.2645984749251,2356.3813290069197,9930.861114142643
Elliptical lunar frozen orbit (12 h relay),50.00694444444444,6143.814832085647,0.616395915642199,56.37505136819295,43.734509681161875,87.26472558401733,2356.7924631260917,9930.837201045204
Elliptical lunar frozen orbit (12 h relay),50.013888888888886,6144.025888017931,0.6163391328658501,56.374853814233205,43.63897953713947,87.2648665975597,2357.222299891625,9930.829476144236
Elliptical lunar frozen orbit (12 h relay),50.020833333333336,6144.252959962569,0.6162806187627936,56.37473624517329,43.54324750903294,87.2650014243911,2357.6689439617107,9930.836975963426
Elliptical lunar frozen orbit (12 h relay),50.02777777777778,6144.49454913991,0.6162206081938232,56.37470758608821,43.44732876660667,87.26511135987671,2358.130381025284,9930.858717254538
Elliptical lunar frozen orbit (12 h relay),50.03472222222222,6144.749087054269,0.616159349454548,56.374776090819715,43.351239781856826,87.26517928051557,2358.604487013483,9930.893687095055
Elliptical lunar frozen orbit (12 h relay),50.041666666666664,6145.0149336099075,0.6160971028850115,56.3749492855593,43.25499826741963,87.26518983715302,2359.089035827712,9930.940831392103
Elliptical lunar frozen orbit (12 h relay),50.048611111111114,6145.290376470872,0.6160341389969571,56.37523391347094,43.15862311505595,87.26512962659335,2359.5817105153515,9930.99904242639
Elliptical lunar frozen orbit (12 h relay),50.05555555555556,6145.5736268181245,0.615970737176685,56.375635876559656,43.0621343337169,87.26498738842874,2360.0801095333704,9931.067144102879
Elliptical lunar frozen orbit (12 h relay),50.0625,6145.86281758891,0.6159071836483861,56.37616017840316,42.965552986887765,87.26475416776007,2360.581758518389,9931.143876659431
Elliptical lunar frozen orbit (12 h relay),50.06944444444444,6146.155999405986,0.6158437696732474,56.37681086374686,42.86890112801659,87.26442349243416,2361.0841197319587,9931.227879080014
Elliptical lunar frozen orbit (12 h relay),50.076388888888886,6146.451136449049,0.6157807895050987,56.37759095600571,42.77220173359252,87.26399154226384,2361.584602991942,9931.317669906155
Elliptical lunar frozen orbit (12 h relay),50.083333333333336,6146.74610176992,0.6157185381885493,56.378502391663844,42.67547863281201,87.26345731503395,2362.080577371981,9931.41162616786
Elliptical lunar frozen orbit (12 h relay),50.09027777777778,6147.038672284631,0.6156573091250211,56.379545950988536,42.57875643258558,87.26282278440382,2362.5693842184323,9931.507960350831
Elliptical lunar frozen orbit (12 h relay),50.09722222222222,6147.326522935329,0.6155973914521702,56.38072118402578,42.48206043648639,87.26209305831853,2363.048351011601,9931.604694859057
Elliptical lunar frozen orbit (12 h relay),50.104166666666664,6147.607220793016,0.61553906710742,56.3820263315569,42.38541655595593,87.26127652244114,2363.514807163244,9931.699634422788
Elliptical lunar frozen orbit (12 h relay),50.111111111111114,6147.878218874339,0.6154826075615228,56.38345823987493,42.288851211430554,87.26038497138744,2363.96610175087,9931.790335997808
Elliptical lunar frozen orbit (12 h relay),50.11805555555556,6148.136849510895,0.6154282702179106,56.38501226843772,42.19239122074966,87.25943372858164,2364.3996231534106,9931.87407586838
Elliptical lunar frozen orbit (12 h relay),50.125,6148.380318487289,0.6153762943130088,56.38668218980904,42.09606367138452,87.25844173011794,2364.8128220695444,9931.947814905032
Elliptical lunar frozen orbit (12 h relay),50.13194444444444,6148.605699050721,0.6153268963703853,56.38846008040371,41.999895771895055,87.25743158709479,2365.203237248578,9932.008160852865
Elliptical lunar frozen orbit (12 h relay),50.138888888888886,6148.809928294755,0.6152802650150699,56.39033620176907,41.90391467732484,87.25642957846671,2365.568526086265,9932.051330503245
Elliptical lunar frozen orbit (12 h relay),50.145833333333336,6148.98980464673,0.6152365551868678,56.392298870778916,41.80814728045085,87.25546559666853,2365.9064993567044,9932.073109936757
Elliptical lunar frozen orbit (12 h relay),50.15277777777778,6149.141990866253,0.6151958815837872,56.39433431911899,41.71261996011277,87.25457296816906,2366.215162811404,9932.068818921101
Elliptical lunar frozen orbit (12 h relay),50.15972222222222,6149.263022554789,0.6151583113630913,56.396426541349825,41.61735827290024,87.25378815424386,2366.4927654724866,9932.033279637093
Elliptical lunar frozen orbit (12 h relay),50.166666666666664,6149.349328853148,0.615123856021317,56.39855713333272,41.522386571671426,87.25315023110527,2366.737857666902,9931.960800039395
Elliptical lunar frozen orbit (12 h relay),50.173611111111114,6149.397269980153,0.6150924626381353,56.400705123823364,41.4277275273813,87.25270009902674,2366.9493594478345,9931.845180512471
Elliptical lunar frozen orbit (12 h relay),50.18055555555556,6149.40320333454,0.6150640047032626,56.40284680623796,41.333401522506,87.25247928128849,2367.1266425565263,9931.679764112554
Elliptical lunar frozen orbit (12 h relay),50.1875,6149.363596989773,0.6150382732708819,56.404955583920824,41.23942587275842,87.252528125114,2367.269628582364,9931.457565397184
Elliptical lunar frozen orbit (12 h relay),50.19444444444444,6149.275218233627,0.6150149698811372,56.40700185359168,41.14581381618313,87.25288317473496,2367.3789051008494,9931.171531366404
Elliptical lunar frozen orbit (12 h relay),50.201388888888886,6149.1354486447435,0.6149937040931007,56.40895297301406,41.052573185679535,87.25357333121154,2367.4558621125216,9930.815035176964
Elliptical lunar frozen orbit (12 h relay),50.208333333333336,6148.942811819583,0.6149740012793584,56.41077339745134,40.95970464908746,87.25461429456581,2367.502847196945,9930.38277644222
Elliptical lunar frozen orbit (12 h relay),50.21527777777778,6148.697863178665,0.6149553314565415,56.41242514176704,40.86719936151702,87.2560006409821,2367.523330701501,9929.87239565583
Elliptical lunar frozen orbit (12 h relay),50.22222222222222,6148.404698897478,0.614937179635801,56.41386886153871,40.77503583928375,87.25769489843451,2367.5220540979567,9929.287343696999
Elliptical lunar frozen orbit (12 h relay),50.229166666666664,6148.073506348393,0.6149191951141925,56.415066104189314,40.68317587905106,87.25961365068257,2367.505094321748,9928.641918375037
Elliptical lunar frozen orbit (12 h relay),50.236111111111114,6147.724751666938,0.6149014809678602,56.41598375085859,40.591559564385236,87.26161346416853,2367.479697284167,9927.96980604971
Elliptical lunar frozen orbit (12 h relay),50.24305555555556,6147.3953348243285,0.6148850908748512,56.416602412715456,40.50010029222211,87.26348823347432,2367.453595727235,9927.337073921422
Elliptical lunar frozen orbit (12 h relay),50.25,6147.144506135466,0.6148726550265763,56.41693114082574,40.40868348240145,87.26500953055672,2367.43344281592,9926.855569455012
Elliptical lunar frozen orbit (12 h relay),50.25694444444444,6147.047900430312,0.6148683824705405,56.417028551638424,40.31717875146603,87.26605730679893,2367.422500923794,9926.673299936832
Elliptical lunar frozen orbit (12 h relay),50.263888888888886,6147.155143056661,0.614875583218183,56.417018053716426,40.22548009685478,87.2667856596795,2367.4195393370433,9926.89074677628
Elliptical lunar frozen orbit (12 h relay),50.270833333333336,6147.4225505137165,0.6148921259088446,56.41706522209471,40.13356593944908,87.26749044269523,2367.420829568366,9927.424271459067
Elliptical lunar frozen orbit (12 h relay),50.27777777777778,6147.723853008286,0.6149109368087018,56.4173094683087,40.0415178514057,87.26814609616174,2367.421219313759,9928.026486702813
Elliptical lunar frozen orbit (12 h relay),50.28472222222222,6147.948576453244,0.614926361398754,56.41781308096069,39.949465156038166,87.26836207312637,2367.412928268201,9928.484224638287
Elliptical lunar frozen orbit (12 h relay),50.291666666666664,6148.050652456486,0.614936901911046,56.418569070043176,39.85752027134853,87.26776304001729,2367.38743144271,9928.713873470262
Elliptical lunar frozen orbit (12 h relay),50.298611111111114,6148.029505822505,0.6149435186854033,56.419533874839374,39.76575416519418,87.2661846169638,2367.3386085303327,9928.720403114678
Elliptical lunar frozen orbit (12 h relay),50.30555555555556,6147.90319844389,0.6149477720445681,56.420652245428386,39.674199690487825,87.26364253320118,2367.2638238151458,9928.542573072635
Elliptical lunar frozen orbit (12 h relay),50.3125,6147.693982138621,0.6149509988945198,56.42186983265681,39.58286225125322,87.26025214197534,2367.1634269246483,9928.224537352595
Elliptical lunar frozen orbit (12 h relay),50.31944444444444,6147.422723513517,0.614954110894225,56.42313825298582,39.49172936766713,87.25616938694111,2367.0398482843066,9927.805598742727
Elliptical lunar frozen orbit (12 h relay),50.326388888888886,6147.107308970763,0.6149576238261495,56.42441656136445,39.400777577003375,87.2515576303113,2366.8968048417464,9927.31781309978
Elliptical lunar frozen orbit (12 h relay),50.333333333333336,6146.762536433719,0.6149617451064087,56.4256711961507,39.30997708266511,87.24657125684665,2366.7387202737445,9926.786352593694
Elliptical lunar frozen orbit (12 h relay),50.34027777777778,6146.400475205913,0.6149664603933207,56.42687534444289,39.2192948199887,87.24134853643882,2366.570330808708,9926.230619603117
Elliptical lunar frozen orbit (12 h relay),50.34722222222222,6146.030918173353,0.6149716039951822,56.42800814021133,39.12869646858765,87.23600927922809,2366.396426220303,9925.665410126401
Elliptical lunar frozen orbit (12 h relay),50.354166666666664,6145.661799570022,0.6149769121688075,56.42905386608512,39.03814777312844,87.23065485224903,2366.221682836653,9925.101916303389
Elliptical lunar frozen orbit (12 h relay),50.361111111111114,6145.299545864827,0.6149820622414373,56.430001223296046,38.947615409064134,87.22536929484806,2366.050558057508,9924.548533672147
Elliptical lunar frozen orbit (12 h relay),50.36805555555556,6144.949359670457,0.6149867009068234,56.4308426882257,38.85706754639238,87.2202208855418,2365.8872257272255,9924.011493613687
Elliptical lunar frozen orbit (12 h relay),50.375,6144.615445513243,0.6149904645333094,56.43157395472618,38.76647421106945,87.21526382434688,2365.7355382985056,9923.49535272798
Elliptical lunar frozen orbit (12 h relay),50.38194444444444,6144.3011891322085,0.6149929936420356,56.43219345420301,38.67580750940516,87.21053988002012,2365.5990069894724,9923.003371274945
Elliptical lunar frozen orbit (12 h relay),50.388888888888886,6144.009299501387,0.6149939431586082,56.43270194326931,38.58504175908275,87.20607992151417,2365.480793597871,9922.537805404905
Elliptical lunar frozen orbit (12 h relay),50.395833333333336,6143.741922362337,0.6149929895778147,56.4331021491428,38.49415355590618,87.20190531766005,2365.3837103341734,9922.100134390503
Elliptical lunar frozen orbit (12 h relay),50.40277777777778,6143.500730651291,0.614989835908014,56.43339846366155,38.40312179647618,87.19802918670898,2365.310224407289,9921.69123689529
Elliptical lunar frozen orbit (12 h relay),50.40972222222222,6143.286997635128,0.614984214954159,56.433596678348444,38.31192767040727,87.19445751705382,2365.2624661563964,9921.31152911386
Elliptical lunar frozen orbit (12 h relay),50.416666666666664,6143.101655829528,0.6149758914229412,56.433703753862304,38.22055463171533,87.19119015944482,2365.2422389340177,9920.961072725037
Elliptical lunar frozen orbit (12 h relay),50.423611111111114,6142.945345030882,0.6149646631273299,56.433727618431426,38.12898835612775,87.18822171138702,2365.2510303143663,9920.6396597474
Elliptical lunar frozen orbit (12 h relay),50.43055555555556,6142.818451503087,0.6149503615531055,56.433676990702246,38.03721668894771,87.18554230345403,2365.2900237961762,9920.34687921
Elliptical lunar frozen orbit (12 h relay),50.4375,6142.721140119603,0.6149328519334144,56.433561223182934,37.94522958696702,87.18313830129965,2365.360110794181,9920.082169445026
Elliptical lunar frozen orbit (12 h relay),50.44444444444444,6142.653380711891,0.6149120329872697,56.4333901631111,37.853019056670874,87.18099293269808,2365.461902442217,9919.844858981565
Elliptical lunar frozen orbit (12 h relay),50.451388888888886,6142.614969931216,0.6148878363658475,56.43317402818265,37.760579090528445,87.17908685410667,2365.595741441745,9919.634198420687
Elliptical lunar frozen orbit (12 h relay),50.458333333333336,6142.605548993132,0.6148602259494932,56.43292329470614,37.66790560248046,87.17739865758502,2365.7617132206046,9919.44938476566
Elliptical lunar frozen orbit (12 h relay),50.46527777777778,6142.624618612856,0.6148291969455272,56.432648596642835,37.57499636349998,87.17590533664638,2365.959657213288,9919.289580012422
Elliptical lunar frozen orbit (12 h relay),50.47222222222222,6142.671550855575,0.6147947749412089,56.432360633455154,37.481850937775086,87.17458270478265,2366.189177209555,9919.153924501594
Elliptical lunar frozen orbit (12 h relay),50.479166666666664,6142.745599051591,0.614757014838102,56.43207008588187,37.388470619834855,87.17340578453292,2366.4496516687464,9919.041546434433
Elliptical lunar frozen orbit (12 h relay),50.486111111111114,6142.845905861028,0.6147159996972145,56.431787538281185,37.29485837299776,87.17234916713949,2366.740243853725,9918.951567868331
Elliptical lunar frozen orbit (12 h relay),50.49305555555556,6142.971509232899,0.6146718396237578,56.43152340613929,37.20101876902234,87.17138734109821,2367.0599108963806,9918.883107569416
Elliptical lunar frozen orbit (12 h relay),50.5,6143.1213473580265,0.6146246705356772,56.431287868521764,37.106957929193214,87.17049500610338,2367.407413177414,9918.83528153864
Elliptical lunar frozen orbit (12 h relay),50.50694444444444,6143.29426244784,0.6145746528532087,56.43109080435955,37.01268346685347,87.16964736755047,2367.78132372885,9918.807201166828
Elliptical lunar frozen orbit (12 h relay),50.513888888888886,6143.489002682845,0.6145219703046134,56.43094173130379,36.91820443092953,87.16882041189756,2368.1800362094586,9918.797969156232
Elliptical lunar frozen orbit (12 h relay),50.520833333333336,6143.704223878016,0.6144668285294668,56.43084974758882,36.82353125085252,87.16799117588242,2368.6017740086027,9918.80667374743
Elliptical lunar frozen orbit (12 h relay),50.52777777777778,6143.9384899219185,0.6144094536851615,56.43082347542176,36.72867568228086,87.16713800155163,2369.0445988537563,9918.832380990081
Elliptical lunar frozen orbit (12 h relay),50.53472222222222,6144.190272231139,0.6143500910097657,56.43087100564554,36.63365075361337,87.16624078500112,2369.506419304622,9918.874125157658
Elliptical lunar frozen orbit (12 h relay),50.541666666666664,6144.457948254613,0.6142890033528026,56.43099984287998,36.53847071284752,87.16528121930904,2369.984999078081,9918.930897431146
Elliptical lunar frozen orbit (12 h relay),50.548611111111114,6144.739799394066,0.6142264695558043,56.4312168511207,36.443150974815175,87.16424303346024,2370.477966073208,9919.001632714924
Elliptical lunar frozen orbit (12 h relay),50.55555555555556,6145.034008341722,0.6141627826915286,56.43152819899355,36.34770806795656,87.16311222172037,2370.982822044492,9919.085194638952
Elliptical lunar frozen orbit (12 h relay),50.5625,6145.338654608121,0.6140982483892088,56.43193930340656,36.25215958053031,87.16187728450433,2371.4969510547767,9919.180358161466
Elliptical lunar frozen orbit (12 h relay),50.56944444444444,6145.651710313337,0.6140331828005644,56.432454772503846,36.15652410565399,87.16052945405578,2372.0176302459067,9919.285790380769
Elliptical lunar frozen orbit (12 h relay),50.576388888888886,6145.971034751831,0.6139679104818178,56.43307834618984,36.06082118437654,87.15906292285936,2372.542040663474,9919.400028840188
Elliptical lunar frozen orbit (12 h relay),50.583333333333336,6146.294367658184,0.6139027621438934,56.433812833683575,35.965071246174524,87.15747507943682,2373.0672784033704,9919.521456912997
Elliptical lunar frozen orbit (12 h relay),50.59027777777778,6146.619322179355,0.6138380720783624,56.43466004811839,35.869295545880895,87.15576673241938,2373.590367653169,9919.64827670554
Elliptical lunar frozen orbit (12 h relay),50.59722222222222,6146.943376794536,0.6137741753305568,56.43562073686366,35.77351609577471,87.1539423347833,2374.1082748988415,9919.77847869023
Elliptical lunar frozen orbit (12 h relay),50.604166666666664,6147.263865915944,0.6137114045995699,56.43669450675448,35.67775559143782,87.15201021172662,2374.6179243204883,9919.9098075114
Elliptical lunar frozen orbit (12 h relay),50.611111111111114,6147.577970221825,0.6136500866840234,56.437879743910585,35.58203732962718,87.14998276919923,2375.1162158984093,9920.03972454524
Elliptical lunar frozen orbit (12 h relay),50.61805555555556,6147.88270556592,0.6135905385304898,56.439173526501264,35.48638511560408,87.14787670240955,2375.6000454354426,9920.165365696399
Elliptical lunar frozen orbit (12 h relay),50.625,6148.174911650136,0.613533062721115,56.440571530040614,35.390823157315445,87.14571317695979,2376.0663279603077,9920.283495339963
Elliptical lunar frozen orbit (12 h relay),50.63194444444444,6148.451240025996,0.6134779423443212,56.44206792369617,35.29537594230201,87.14351798660734,2376.512024690458,9920.390455361536
Elliptical lunar frozen orbit (12 h relay),50.638888888888886,6148.708142206361,0.6134254351499036,56.44365525671231,35.20006809273683,87.14132166725683,2376.934174463669,9920.482109949053
Elliptical lunar frozen orbit (12 h relay),50.645833333333336,6148.94185887416,0.6133757668233758,56.445324333781876,35.10492419195529,87.13915954365972,2377.3299310348684,9920.553786713454
Elliptical lunar frozen orbit (12 h relay),50.65277777777778,6149.148411129486,0.613329123327543,56.44706407835832,35.00996857424466,87.13707168692879,2377.6966069204846,9920.600215338487
Elliptical lunar frozen orbit (12 h relay),50.65972222222222,6149.323596351423,0.6132856421184743,56.44886138333663,34.91522506639651,87.13510273305762,2378.031725968755,9920.61546673409
Elliptical lunar frozen orbit (12 h relay),50.666666666666664,6149.462992932479,0.6132454021804424,56.45070094935492,34.82071666618434,87.13330149287087,2378.333086637854,9920.592899227104
Elliptical lunar frozen orbit (12 h relay),50.673611111111114,6149.561978590116,0.6132084128502172,56.452565112120794,34.7264651366332,87.13172028319883,2378.5988379748296,9920.525119205402
Elliptical lunar frozen orbit (12 h relay),50.68055555555556,6149.615775516416,0.6131746015642516,56.45443366356893,34.632490488253524,87.13041380102489,2378.827572590901,9920.403978441931
Elliptical lunar frozen orbit (12 h relay),50.6875,6149.619537098963,0.6131438010777888,56.45628367607135,34.53881030924588,87.12943738161397,2379.018438939873,9920.220635258052
Elliptical lunar frozen orbit (12 h relay),50.69444444444444,6149.56850891502,0.6131157373394626,56.45808934904665,34.445438888593564,87.1288443040449,2379.171278252048,9919.965739577992
Elliptical lunar frozen orbit (12 h relay),50.701388888888886,6149.458315875576,0.6130900207650255,56.45982191456916,34.35238605427114,87.12868171252597,2379.2867893017606,9919.62984244939
Elliptical lunar frozen orbit (12 h relay),50.708333333333336,6149.28547060076,0.6130661464874121,56.46144967175675,34.25965561763258,87.12898448948256,2379.3667234885197,9919.204217713
Elliptical lunar frozen orbit (12 h relay),50.71527777777778,6149.04826846578,0.6130435148952205,56.46293828227418,34.16724327489202,87.12976621164795,2379.414104705149,9918.682432226411
Elliptical lunar frozen orbit (12 h relay),50.72222222222222,6148.748369646995,0.6130214949318188,56.46425157978756,34.07513377536532,87.131006127756,2379.433452126411,9918.06328716758
Elliptical lunar frozen orbit (12 h relay),50.729166666666664,6148.3935872142865,0.6129995732826343,56.46535337728814,33.98329715997887,87.13263153520697,2379.4309418782436,9917.35623255033
Elliptical lunar frozen orbit (12 h relay),50.736111111111114,6148.002679738304,0.6129776652266018,56.466211186327094,33.89168403445985,87.13449759529432,2379.4143513054273,9916.59100817118
Elliptical lunar frozen orbit (12 h relay),50.74305555555556,6147.612906830424,0.6129566869203044,56.46680346865723,33.800220577005184,87.13637586713368,2379.3924669911457,9915.833346669702
Elliptical lunar frozen orbit (12 h relay),50.75,6147.288764461682,0.6129393667482232,56.46713270350515,33.70880634929071,87.13798664783542,2379.373481954071,9915.204046969293
Elliptical lunar frozen orbit (12 h relay),50.75694444444444,6147.120153358783,0.6129305598458837,56.4672448637125,33.61732351086346,87.13913707121922,2379.3623563206697,9914.877950396898
Elliptical lunar frozen orbit (12 h relay),50.763888888888886,6147.18093930334,0.612934910928845,56.46724523082346,33.525671076038876,87.13993401162129,2379.3591378079536,9915.002740798725
Elliptical lunar frozen orbit (12 h relay),50.770833333333336,6147.449654703998,0.6129515636458533,56.46728208897784,33.43381954837978,87.14071098485134,2379.3607764190215,9915.538532988976
Elliptical lunar frozen orbit (12 h relay),50.77777777777778,6147.801439595418,0.612973429353528,56.46748767082357,33.34183332156317,87.14152302520823,2379.3625081820583,9916.240371008776
Elliptical lunar frozen orbit (12 h relay),50.78472222222222,6148.107861463641,0.612993723891664,56.4679291092123,33.249826553178615,87.14199601979418,2379.356328577429,9916.85939434985
