hours,radial_km,along_track_km,cross_track_km,radial_m_s,along_track_m_s,cross_track_m_s
2.0150375939849625,-363.8129152842345,-1007.7627245455836,0.013574267850605028,-18.317194297609078,81.50101170655752,6.887644415687558e-05
2.030075187969925,-364.79539091988835,-1003.3465496885069,0.013638242487763047,-17.97978552300106,81.65166946157471,5.53674103253285e-05
2.045112781954887,-365.75959451964843,-998.9222913037603,0.013701449189466256,-17.642145973884954,81.79965281537885,4.184357684259449e-05
2.0601503759398496,-366.7055137298044,-994.4900942376928,0.013763883776955494,-17.304280542453313,81.94495931474098,2.830536939821882e-05
2.075187969924812,-367.6331364654197,-990.0501034678438,0.013825542082057489,-16.966194121241188,82.0875865505861,1.4753215256439395e-05
2.0902255639097747,-368.54245091107424,-985.6024641004227,0.0138864199216787,-16.62789160308365,82.22753215810884,1.1875437289500496e-06
2.105263157894737,-369.43344552179144,-981.1473213677216,0.013946513106057306,-16.289377881060975,82.36479381688878,-1.2391213970838523e-05
2.1203007518796992,-370.3061090241195,-976.6848206255704,0.014005817404671647,-15.950657848451504,82.49936925103266,-2.598262445764833e-05
2.1353383458646618,-371.1604303838933,-972.2151073529375,0.014064328815013459,-15.611736399145638,82.63125622668177,-3.9586253741917516e-05
2.1503759398496243,-371.99639877372323,-967.7383271536189,0.014122043779723646,-15.272618428246355,82.76045254950957,-5.320166880093839e-05
2.1654135338345863,-372.8140036891596,-963.2546257458066,0.014178958389233056,-14.933308830379012,82.88695607389556,-6.682843055494622e-05
2.180451127819549,-373.6132348907363,-958.7641489622125,0.014235068746558908,-14.593812500372787,83.01076469841558,-8.046609871205388e-05
2.1954887218045114,-374.3940824016292,-954.2670427479202,0.014290371012649081,-14.25413433327453,83.13187636570412,-9.411423196731015e-05
2.210526315789474,-375.1565365083531,-949.763453158087,0.01434486139908868,-13.914279224330242,83.25028906255841,-0.0001077723859552438
2.2255639097744364,-375.90058776140285,-945.2535263556234,0.014398536151762759,-13.574252068962961,83.36600082003515,-0.00012144011567410815
2.240601503759399,-376.6262269757947,-940.737408608871,0.014451391556774421,-13.234057762750352,83.4790097135359,-0.00013511697468609378
2.255639097744361,-377.333445231611,-936.2152462891785,0.014503423930359045,-12.893701201398427,83.58931386290006,-0.0001488025140687182
2.2706766917293235,-378.02223387431354,-931.6871858685788,0.014554629628428257,-12.55318728072108,83.69691143246654,-0.00016249628438763484
2.285714285714286,-378.69258451522387,-927.1533739173587,0.014605005027440313,-12.212520896615825,83.80180063116069,-0.000176197834775989
2.300751879699248,-379.34448903166077,-922.6139571016375,0.014654546551865063,-11.871706945035662,83.90397971254235,-0.00018990671181826996
2.3157894736842106,-379.97793956727566,-918.0690821809619,0.014703250641634425,-11.530750321968867,84.0034469748749,-0.0002036224622944705
2.330827067669173,-380.59292853204914,-913.5188960059069,0.014751113757143592,-11.189655923413564,84.10020076116126,-0.00021734463101888356
2.345864661654135,-381.18944860245733,-908.9635455155438,0.014798132397422087,-10.848428645349724,84.19423945919954,-0.00023107276137684856
2.3609022556390977,-381.7674927213411,-904.4031777350635,0.014844303089881286,-10.507073383717135,84.28556150160522,-0.00024480639590415275
2.3759398496240607,-382.327054097849,-899.8379397733439,0.014889622369642763,-10.16559503439375,84.37416536584406,-0.0002585450760737548
2.3909774436090223,-382.8681262072351,-895.2679788203772,0.01493408683034222,-9.823998493162188,84.46004957424987,-0.0002722883416630641
2.4060150375939853,-383.3907027905702,-890.6934421449604,0.014977693072867112,-9.4822886556968,84.54321269403422,-0.00028603573169946666
2.4210526315789473,-383.8947778543858,-886.1144770921205,0.015020437747700205,-9.140470417531732,84.62365333729072,-0.0002997867835254635
2.43609022556391,-384.38034567027154,-881.531231080735,0.015062317533581088,-8.798548674042912,84.70137016098715,-0.0003135410341174302
2.451127819548872,-384.8474007742939,-876.9438516010594,0.01510332915463531,-8.45652832042359,84.77636186695474,-0.00032729801819101
2.466165413533835,-385.2959379664128,-872.3524862122766,0.015143469378957374,-8.114414251664497,84.84862720186341,-0.00034105726983623465
2.481203007518797,-385.7259523097901,-867.7572825400939,0.015182735023820323,-7.772211362532008,84.9181649571915,-0.0003548183210885706
2.4962406015037595,-386.13743912997654,-863.1583882742824,0.01522112297297159,-7.4299245475503675,84.98497396918705,-0.0003685807026718331
2.511278195488722,-386.5303940140391,-858.5559511663115,0.015258630172381967,-7.087558700981757,85.04905311881537,-0.00038234394314507907
2.526315789473684,-386.90481280962746,-853.9501190269573,0.015295253632996268,-6.745118716813918,85.11040133170434,-0.0003961075693682615
2.5413533834586466,-387.2606916238898,-849.3410397239043,0.015330990450071339,-6.402609488741421,85.16901757807787,-0.00040987110520124167
2.556390977443609,-387.59802682229997,-844.7288611793873,0.015365837829098977,-6.06003591015345,85.22490087267322,-0.0004236340728189954
2.571428571428571,-387.91681502748327,-840.113731367926,0.015399793049338797,-5.717402874125227,85.27805027466205,-0.00043739599059306464
2.5864661654135337,-388.21705315184204,-835.4957983146577,0.015432853295485908,-5.374715273522427,85.32846489056142,-0.00045115638097923934
2.6015037593984967,-388.49873841243465,-830.8752100921499,0.015465015512802598,-5.031978000955583,85.37614387560367,-0.00046491477619071665
2.616541353383459,-388.76186824466185,-826.2521148162436,0.01549627700463763,-4.6891959484495205,85.42108642610683,-0.00047867069854821146
2.6315789473684212,-389.0064403493628,-821.6266606453923,0.015526635118517105,-4.346374007646736,85.4632917836473,-0.0004924236688652832
2.6466165413533838,-389.2324526934878,-816.9989957781215,0.015556087233641437,-4.003517069781863,85.5027592351402,-0.0005061732070348477
2.661654135338346,-389.4399035097351,-812.3692684505351,0.015584630768137112,-3.660630025658676,85.53948811282436,-0.0005199188322708895
2.6766917293233083,-389.6287912962618,-807.737626933786,0.015612263180640393,-3.317717765620581,85.57347779425339,-0.0005336600630658075
2.691729323308271,-389.79911481662845,-803.1042195315549,0.015638981974548355,-2.9747851795239546,85.60472770230747,-0.0005473964168100711
2.706766917293233,-389.9508730998251,-798.4691945775802,0.01566478468372377,-2.6318371567188223,85.6332373052111,-0.0005611274104462686
2.7218045112781954,-390.08406544042003,-793.8327004331028,0.01568966889429202,-2.2888785860102807,85.65900611655626,-0.0005748525590330445
2.736842105263158,-390.19869139892086,-789.1948854843803,0.015713632220093518,-1.945914355638619,85.68203369534199,-0.0005885713784608225
2.751879699248121,-390.2947508022093,-784.5558981401755,0.015736672304392456,-1.6029493532482182,85.70231964602976,-0.0006022833820571518
2.7669172932330826,-390.3722437440801,-779.9158868291574,0.015758786835297182,-1.2599884658523632,85.7198636185898,-0.0006159880843226025
2.7819548872180455,-390.43117058607237,-775.2749999974361,0.015779973488788117,-0.9170365798039272,85.73466530858629,-0.0006296849968358557
2.796992481203008,-390.4715319582094,-770.6333861058996,0.01580022996901915,-0.5740985807568507,85.74672445724073,-0.0006433736321104541
2.81203007518797,-390.4933287600172,-765.9911936276366,0.01581955397960237,-0.23117935362450337,85.75604085152794,-0.0006570535010248198
2.8270676691729326,-390.496562161648,-761.3485710452943,0.01583794320427008,0.11171621745897913,85.76261432427188,-0.000670724115015449
2.842105263157895,-390.4812336049882,-756.7056668484104,0.015855395311000768,0.45458324918661913,85.76644475424588,-0.0006843849837095408
2.857142857142857,-390.44734473706666,-752.062629535601,0.015871908526324467,0.7974168581624936,85.76753206094244,-0.0006980356184405071
