time_s,day,jd_utc,ra_deg,dec_deg,ra_true_deg,dec_true_deg,elevation_deg,sun_elevation_deg,lunar_separation_deg,range_km,apparent_magnitude
223800.0,2.5902777777777777,2461044.090277778,106.26380037375512,17.736333155588913,106.26326584338643,17.737839425276377,38.43245922153529,-33.29706111950247,9.82025350269758,398649.97852376837,15.827669628780225
224400.0,2.5972222222222223,2461044.097222222,106.32437323539357,17.71456743896406,106.32435006729021,17.71546603201935,38.39007519898921,-33.145365982672175,9.825992412383117,398673.62338552834,15.82786921273652
225000.0,2.6041666666666665,2461044.1041666665,106.38609222548334,17.692776925048243,106.3854757599282,17.692683532898727,38.242982599057164,-32.89489011295598,9.831421287889965,398706.1195944933,15.828118655123792
225600.0,2.611111111111111,2461044.111111111,106.44700951339257,17.66890322782823,106.4467048436969,17.669494963788676,37.992091564517786,-32.54693887171389,9.836540619092904,398747.44386810286,15.828417865824346
226200.0,2.6180555555555554,2461044.1180555555,106.5091147299399,17.64702642895356,106.50809893536324,17.64590416597181,37.638932793969246,-32.10328840969028,9.841351397518325,398797.55629694223,15.828766663303572
226800.0,2.625,2461044.125,106.56912767525213,17.622122895920743,106.56971921472027,17.621915776408596,37.18561307199513,-31.56614242789843,9.845855114602868,398856.400420909,15.829164775009449
227400.0,2.6319444444444446,2461044.1319444445,106.63125224238469,17.597522120444367,106.63162629928935,17.597535214853735,36.634756402099505,-30.93808097794243,9.850053758662817,398923.90333919163,15.82961183799262
228000.0,2.638888888888889,2461044.138888889,106.69317698899904,17.573805972066804,106.69388012065417,17.57276866900315,35.98943444118255,-30.22200392887299,9.85394981059211,398999.9758537841,15.830107399739841
228600.0,2.6458333333333335,2461044.1458333335,106.75600136971399,17.547458586723586,106.75653980277569,17.547623077731917,35.25309028038859,-29.421071746043367,9.857546238305959,399084.5126461434,15.830650919217614
229200.0,2.6527777777777777,2461044.152777778,106.8199421442549,17.521746356558268,106.8196635426265,17.52210611249072,34.42945957297394,-28.53864605514915,9.860846489952221,399177.39248649863,15.83124176812176
229800.0,2.6597222222222223,2461044.159722222,106.88317553716222,17.49591302513367,106.88330848851207,17.496226158381685,33.52249270076189,-27.578232207992023,9.863854486083495,399278.4784693939,15.83187923228989
230400.0,2.6666666666666665,2461044.1666666665,106.94745650124433,17.469341984892736,106.94753064610813,17.469992286356682,32.53628062462778,-26.54342518258996,9.86657460984748,399387.618309322,15.832562513494882
231000.0,2.673611111111111,2461044.173611111,107.01214141161324,17.443299297638422,107.01238473832191,17.44341423815215,31.474987636267823,-25.437861067385395,9.86901169762871,399504.64461077657,15.833290731061876
231600.0,2.6805555555555554,2461044.1805555555,107.07773871472192,17.416533889871797,107.07792411805737,17.41650239545241,30.34279132080308,-24.26517365395538,9.871171027038685,399629.3752232857,15.834062924025499
232200.0,2.6875,2461044.1875,107.14403782557592,17.38968620554205,107.14420066014223,17.389267754759583,29.143831450972264,-23.028957496243624,9.873058304619573,399761.6135983851,15.834878053284779
232800.0,2.6944444444444446,2461044.1944444445,107.21108510894109,17.361645983110428,107.21126466223319,17.361721899552816,27.88216767232433,-21.73273711538718,9.874679652396201,399901.1491798525,15.835735003958153
